17,26,26,7,26,26,26,17,26,26,26,26,26,26,34,34,26,26,17,26,26,26,26,26,26,26,26,14,16,16,16,16,2,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,17
17,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,17,26,26,26,5,16,12,16,16,2,26,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,5,1,26,17
17,26,26,26,26,26,26,17,26,8,26,26,26,26,26,26,26,26,17,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,8,26,26,26,14,16,16,1,26,8,26,26,17,26,17
17,34,26,8,26,26,26,17,26,17,26,26,5,16,12,16,16,16,15,26,26,26,26,26,17,26,26,26,26,0,16,16,16,16,16,15,34,26,26,17,32,26,17,26,17,26,26,17,26,17
17,26,26,11,26,26,5,15,26,17,26,26,26,26,17,26,26,26,17,26,26,26,26,26,14,16,16,16,16,2,26,26,26,26,26,14,16,16,16,15,26,26,17,26,17,26,26,17,26,17
17,26,26,8,26,26,26,14,16,13,6,26,26,26,17,26,26,26,17,26,26,26,26,26,7,26,26,26,26,26,26,26,26,26,26,17,26,26,34,7,26,26,7,26,17,26,26,7,26,17
17,26,26,7,26,26,26,17,26,26,26,26,26,26,7,26,26,26,17,26,26,31,26,26,26,26,26,26,26,26,26,26,26,26,26,17,26,26,34,26,26,26,26,26,3,6,26,26,26,17
17,26,26,26,26,26,26,17,26,26,26,26,8,26,26,26,8,26,17,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,17,26,26,34,26,26,26,26,26,26,26,26,26,26,17
17,26,26,26,26,26,5,15,26,26,26,26,17,26,26,26,17,26,17,26,26,26,26,26,26,26,26,26,26,26,26,26,8,26,26,17,26,26,8,26,26,26,26,26,8,26,26,26,26,17
17,34,26,8,26,26,26,17,26,26,26,26,17,26,26,26,17,26,14,16,16,16,6,26,5,16,16,16,1,26,26,26,17,26,26,17,26,26,17,26,26,26,26,26,17,26,26,26,26,17
17,26,26,17,26,26,26,17,26,8,26,26,17,26,26,26,7,26,17,26,26,26,26,26,26,26,26,26,17,26,26,26,17,26,26,17,26,26,17,26,31,26,5,16,13,16,6,26,26,17
17,26,31,17,26,26,26,14,16,2,26,26,17,26,26,26,26,26,17,26,33,26,26,26,26,26,33,26,17,26,26,5,13,16,16,15,26,26,17,26,8,26,26,26,26,26,26,26,26,17
17,26,26,17,26,26,26,17,26,26,26,26,3,6,26,26,26,26,17,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,17,26,26,17,26,7,26,26,26,26,26,26,26,26,17
17,26,26,7,26,5,16,15,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,17,26,26,17,26,26,26,26,26,8,26,26,26,26,17
17,26,26,26,26,26,26,7,26,26,26,26,26,26,26,26,26,26,7,26,26,26,26,31,26,26,26,26,17,26,26,26,26,26,0,13,16,16,15,26,26,26,26,26,17,26,26,26,26,17
17,26,26,26,26,26,26,26,26,26,26,26,26,26,26,8,26,26,26,26,26,26,26,26,26,26,26,26,7,26,26,26,26,26,17,26,26,26,17,26,26,5,16,16,15,26,26,26,26,17
14,16,16,16,16,16,16,16,12,16,16,6,26,26,26,7,26,26,26,26,26,33,26,26,26,33,26,26,26,26,26,26,26,26,17,26,26,26,17,26,26,26,26,26,14,16,16,1,26,17
17,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,5,2,26,26,26,17,26,26,26,26,26,17,26,26,7,26,17
17,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,8,26,26,26,26,31,26,26,26,26,8,26,26,26,26,26,26,26,26,26,17,26,26,34,26,26,17,26,26,26,26,17
17,26,26,26,26,26,26,26,17,26,0,16,16,12,6,26,26,9,15,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,7,26,26,34,26,26,17,26,5,1,26,17
17,26,26,0,16,16,1,26,17,26,17,26,26,17,26,26,26,26,17,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,26,26,34,26,26,17,26,26,3,16,15
17,26,26,17,26,26,17,26,17,26,17,26,26,17,26,26,26,26,17,26,33,26,26,26,26,26,33,26,14,16,16,16,12,16,16,6,26,26,26,8,26,26,26,26,17,26,26,26,26,17
17,26,26,7,26,26,17,26,17,26,17,26,26,3,6,26,0,16,15,26,26,26,26,26,26,26,26,26,17,26,26,26,17,26,26,26,26,26,26,17,26,26,26,26,17,26,26,26,26,17
17,26,26,26,26,26,17,26,7,26,17,26,26,26,26,26,17,32,3,16,16,16,6,26,5,16,16,16,2,26,26,26,17,26,26,26,26,26,26,17,26,26,26,0,2,26,26,26,26,17
17,26,26,26,5,16,2,26,26,26,17,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,3,16,16,16,15,26,26,26,26,26,17
17,34,26,26,26,26,26,26,26,26,17,26,26,26,5,16,2,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,17,26,26,8,26,26,17
17,34,34,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,8,26,26,26,26,14,16,16,16,16,16,16,1,26,26,26,3,16,16,15,26,26,17
14,16,16,16,16,12,16,16,16,16,2,26,26,26,26,26,26,26,26,26,26,8,26,26,26,26,26,17,26,26,26,26,17,26,26,26,26,26,26,17,26,26,26,26,26,26,17,26,26,17
17,29,26,26,26,17,26,26,26,26,26,26,26,26,26,26,26,8,26,26,26,17,26,26,26,26,26,3,16,16,16,16,2,26,26,8,26,8,26,17,26,26,26,26,26,26,17,26,26,17
17,26,26,26,26,17,26,26,26,26,26,8,26,26,26,26,26,14,16,16,16,15,26,26,26,26,26,26,26,26,26,26,26,26,26,17,26,17,26,17,26,8,26,26,26,26,17,26,26,17
17,26,26,26,26,17,26,26,26,26,26,17,26,26,26,26,26,17,26,34,26,17,26,26,26,26,26,26,26,5,12,6,26,26,26,17,26,17,26,17,34,3,6,26,26,26,17,26,26,17
17,26,26,26,26,3,16,12,16,16,16,15,26,26,26,26,26,17,26,34,26,17,26,26,26,26,26,26,26,34,17,34,26,26,26,17,26,17,26,17,34,34,26,26,26,26,3,1,26,17
14,16,16,6,26,26,26,17,26,26,34,17,26,26,26,26,26,17,26,26,26,7,26,26,26,0,6,26,26,34,17,34,26,26,26,7,26,7,26,3,16,16,16,6,26,26,26,7,26,17
17,26,26,26,26,26,26,7,26,26,5,2,26,26,26,5,16,15,26,26,26,26,26,26,26,17,26,26,26,5,13,6,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,17
17,26,26,26,26,8,26,26,26,26,26,26,26,8,26,26,26,7,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,5,16,16,16,16,16,16,16,16,6,26,31,26,17
17,32,26,26,26,17,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,27,17
3,16,16,16,16,13,16,16,16,16,16,16,16,13,16,16,16,16,16,16,16,16,16,16,16,13,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,2
