17,26,17,26,0,16,16,2,26,26,7,26,7,26,26,3,16,16,2,26,26,26,26,26,26,26,26,26,0,2,26,5,16,16,16,16,16,2,26,17,26,26,26,26,26,26,26,26,26,17
17,26,17,26,17,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,17
17,26,7,26,17,26,26,8,26,26,8,26,8,26,26,8,26,26,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,17
17,26,26,26,17,26,26,17,26,26,17,26,17,26,26,14,16,16,16,16,16,16,16,16,16,16,16,16,12,16,16,16,16,16,16,16,16,6,26,3,16,16,16,6,26,5,16,16,16,15
17,26,5,16,2,26,26,17,26,26,17,26,17,26,26,17,26,26,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,34,34,34,34,34,26,26,26,26,26,17
17,26,26,26,26,26,26,17,26,26,17,26,17,26,26,7,26,26,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,0,16,16,16,6,26,5,16,16,16,15
17,26,26,26,26,26,26,17,26,26,17,26,17,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,17,26,5,16,16,16,16,16,1,26,26,17,26,26,26,26,26,26,26,26,26,17
17,26,5,16,16,1,26,17,26,26,17,26,17,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,17,26,26,17,26,26,26,26,26,26,26,26,26,17
17,26,26,34,34,17,26,17,26,26,17,26,17,26,26,8,26,26,26,26,34,34,26,26,26,26,26,26,17,26,26,26,26,26,26,26,17,26,26,17,26,26,26,26,26,26,26,26,26,17
17,26,26,26,34,17,26,17,26,26,17,26,17,26,26,17,26,26,26,26,34,34,26,26,26,26,26,26,17,26,26,26,26,26,26,26,17,26,26,17,26,26,26,26,26,26,26,26,26,17
17,26,26,26,26,7,26,17,26,31,17,26,17,26,26,17,26,26,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,17,26,26,14,16,6,26,5,16,16,16,16,16,15
17,26,26,26,26,26,26,17,26,26,17,26,17,26,26,17,26,26,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,17,26,26,17,26,26,26,26,26,26,26,26,32,17
14,16,16,16,16,16,16,2,26,26,17,26,17,26,26,17,26,26,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,7,26,26,17,26,26,26,26,26,26,26,26,26,17
17,26,26,26,26,26,26,26,26,26,17,26,17,26,26,17,26,26,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,17
17,26,5,16,12,16,16,16,16,16,2,26,17,26,26,3,16,16,16,1,26,0,16,16,16,16,16,16,13,16,16,6,26,16,16,16,16,12,16,2,26,26,26,26,26,26,26,26,26,17
17,26,26,26,17,26,26,26,26,26,26,26,17,26,26,26,26,26,26,17,26,17,32,26,26,26,26,26,26,26,26,26,26,26,26,34,34,17,26,26,26,26,26,26,26,26,26,26,26,17
17,26,26,26,17,26,26,26,26,26,26,0,13,16,16,16,16,1,26,17,26,17,26,26,26,26,26,26,26,26,26,8,26,5,16,1,34,17,26,26,26,26,26,26,26,26,26,26,26,17
17,26,26,26,17,26,26,5,16,1,26,17,26,26,26,26,26,17,26,17,26,3,16,16,16,16,6,26,8,26,26,17,27,26,26,17,26,17,26,26,26,26,26,26,26,26,26,26,26,17
17,34,26,26,17,26,26,26,26,17,26,17,26,26,26,26,26,17,26,17,26,26,26,26,26,26,26,26,17,26,26,17,26,29,26,17,26,17,26,26,26,26,26,26,26,26,26,26,26,17
17,34,26,26,17,26,26,26,26,17,26,17,26,26,26,26,26,17,26,17,26,5,16,16,16,16,6,26,17,26,26,3,16,16,16,2,26,17,26,26,26,26,26,26,26,26,26,26,26,17
17,34,26,26,17,26,26,26,26,17,26,17,26,26,26,26,26,7,26,17,26,26,31,26,26,26,26,26,17,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,26,26,26,17
17,34,26,26,3,16,16,16,16,2,26,7,26,26,26,26,26,26,26,17,26,5,16,16,16,16,16,16,4,16,16,16,16,16,16,6,26,7,26,26,26,26,26,26,26,26,26,26,26,17
17,34,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,17,26,26,26,26,26,26,26,26,7,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,26,17
17,26,26,26,5,16,16,12,16,6,26,8,26,5,16,16,16,6,26,17,26,5,16,16,16,16,6,26,26,26,26,26,26,26,26,8,26,8,26,26,26,26,26,26,26,26,26,34,34,17
17,26,26,26,26,26,26,17,26,26,26,17,26,26,26,34,34,26,26,17,26,26,26,26,26,26,26,26,8,26,26,26,26,26,26,17,26,17,26,26,26,26,26,26,26,26,26,34,34,17
3,16,16,16,16,16,16,13,16,16,16,13,16,16,16,16,16,16,16,13,16,16,16,16,16,16,16,16,13,16,16,16,16,16,16,13,16,13,16,12,16,16,16,16,16,16,16,16,16,2
