7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,7,1,1,1,1,1,1,7,1,1,1,1,7,1,1,1,7,7,7,1,1,7,1,1,1,1,1,1,7,1,7
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,7,1,1,7,1,7
7,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,1,1,7,1,1,1,1,1,1,1,7,7,7,1,1,1,7,1,1,1,7,1,1,1,1,1,1,7,1,1,7,1,7
7,6,1,7,1,1,7,1,7,1,1,1,1,1,1,7,1,1,7,7,1,1,1,1,7,1,1,1,1,6,1,1,1,7,1,1,1,7,1,1,1,1,7,7,7,1,1,7,1,7
7,6,1,7,1,1,7,1,7,1,1,1,1,1,1,7,7,7,7,1,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,7,1,7
7,1,1,7,7,7,7,1,7,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,1,1,1,1,1,7,1,1,7,7,7,7,7,7,7,7,7,7,7,1,1,7,1,7
7,1,1,7,1,1,7,1,7,1,1,7,7,7,7,1,1,7,1,1,7,6,6,1,7,1,1,1,1,1,1,7,7,1,1,7,1,1,1,1,7,1,1,1,7,1,1,7,1,7
7,1,7,7,1,7,7,1,7,1,1,1,1,1,7,1,1,7,1,1,7,6,6,1,7,1,1,7,7,7,7,7,1,1,1,7,1,1,1,1,1,1,1,1,7,1,1,7,1,7
7,1,7,1,1,1,1,1,7,1,1,1,1,2,7,1,1,7,1,1,7,1,1,1,1,1,1,1,1,1,1,7,1,1,1,7,1,1,7,1,1,7,7,7,7,1,7,7,1,7
7,1,7,1,1,1,1,1,7,1,7,7,7,7,7,1,1,7,1,1,7,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,7,1,7,6,1,7
7,1,1,1,1,1,1,1,7,1,1,1,1,1,7,1,1,7,1,1,1,1,1,1,1,7,7,7,7,7,1,1,1,1,1,7,1,1,7,1,1,0,1,1,7,1,7,7,1,7
7,1,1,1,1,6,1,1,7,1,1,1,1,1,7,1,1,1,1,7,1,1,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,7,1,7
7,1,7,1,7,7,7,1,7,1,7,7,7,7,7,1,7,1,1,7,7,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,7,1,1,1,7,1,7
7,2,7,1,1,7,1,1,7,1,7,1,1,1,1,1,7,7,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,1,7,7,1,1,7,1,7
7,7,7,1,1,1,1,1,7,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,6,6,7,1,1,1,7,1,7
7,1,1,1,1,7,1,1,7,1,7,1,7,7,1,7,7,7,7,7,7,7,1,1,7,1,1,6,6,1,1,7,1,7,7,7,7,7,7,7,7,7,7,7,1,1,7,7,1,7
7,7,7,1,7,7,7,1,7,1,7,1,7,1,1,7,2,1,1,1,1,7,7,7,7,1,1,1,1,1,1,7,1,7,1,1,1,1,1,7,1,1,1,1,1,1,1,7,1,7
7,1,1,1,1,6,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,7,7,7,7,7,1,7,1,1,1,1,1,1,1,7,7,7,7,7,1,7,1,7
7,7,7,1,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,7,1,7,1,1,7,7,1,1,1,7,2,1,1,1,1,7,1,7
7,1,1,1,1,1,1,1,7,7,7,7,7,7,7,7,1,7,7,7,7,7,7,1,7,7,1,7,1,1,1,7,1,7,1,1,1,7,7,7,7,7,7,1,1,1,1,7,1,7
7,1,1,1,1,1,7,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,7,7,7,1,7,1,7,1,7,1,1,1,7,1,1,1,7,1,1,1,1,1,7,1,7
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,1,7,1,1,1,7,7,7,1,1,7,7,1,7
7,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,1,1,1,1,7,1,7,1,1,7,7,7,1,1,1,1,1,1,1,1,7,1,7
7,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,7,1,1,1,7,1,7,1,1,1,1,1,1,7,1,1,1,1,1,1,7,1,7
7,7,7,1,1,1,1,7,7,7,7,7,7,7,7,7,1,1,1,1,1,1,7,1,1,1,1,7,1,1,1,7,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7
7,1,7,1,1,1,1,1,1,7,1,1,1,1,1,7,1,1,7,7,7,7,7,7,7,7,7,7,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7
7,1,7,1,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,7,1,1,1,7,1,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7
7,1,1,1,7,7,7,7,7,7,7,1,1,1,1,7,1,1,1,6,6,7,1,1,1,7,1,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,7,1,7,7,1,7
7,1,1,1,1,1,1,1,1,1,7,1,1,1,1,7,1,1,1,1,1,7,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,7,1,1,7
7,1,1,6,6,6,1,7,7,7,7,1,1,1,1,7,1,1,7,7,7,7,1,1,1,7,1,7,1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,2,7,1,7,1,1,7
7,1,1,6,3,6,1,1,1,1,7,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,7,1,1,1,1,7,7,7,7,7,7,7,7,7,7,7,7,7,1,1,1,1,7
7,1,1,6,6,6,1,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7
7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7
7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7
